run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_165640,stim_3,stim,29.333333333333332,-52.321688681674374,-52.32168777264462,-52.321688227159555,-189.62004696714163,-0.7780369611716967,-0.7780372132803595,-2.521086627238489e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,30.666666666666664,-61.51872834473573,-61.51873352665784,-61.51873093569718,-187.2124198654922,1.993480925053064,1.9934817749112597,8.498581955951323e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,32.0,-61.61128860218129,-61.61128369154119,-61.61128614686116,-190.0860846111345,-2.8527037674534244,-2.8527032687819793,4.986714450261331e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,33.33333333333333,-58.42830166896412,-58.42830804039906,-58.428304854681,-187.12305038298268,0.9037557124903891,0.9037556660191911,-4.647119800083033e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,34.666666666666664,-51.420335798375376,-51.420333669095285,-51.42033473373529,-188.4336524197222,-1.727902864866064,-1.7279030044057242,-1.3953966027102638e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,36.0,-52.46098192076226,-52.460985100989745,-52.460983510875856,-187.06297158838552,0.8567320814480275,0.8567321490853006,6.763727311565049e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,37.33333333333333,-53.41017931028339,-53.410176828158534,-53.41017806922095,-187.7170061313999,3.0677766599303347,3.0677769182303165,2.5829998184789815e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,38.666666666666664,-49.852054862447694,-49.85205623037565,-49.85205554641169,-187.5568268966681,-0.27109888393750586,-0.27109909142851885,-2.0749101298234152e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,40.0,-46.95125750128607,-46.951256039716576,-46.951256770501296,-187.1468700314686,3.0804731672434236,3.0804732668612655,9.961784197543012e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,41.33333333333333,-52.481731280755675,-52.4817343306572,-52.481732805706336,-186.63800502932216,0.08096397060400443,0.08096379647649155,-1.7412751288081732e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,42.666666666666664,-60.96538619782749,-60.96539420345117,-60.965390200638666,-186.6235315154931,0.7965470129111499,0.796547500296088,4.873849380748752e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,44.0,-51.68736723256667,-51.68736459636597,-51.687365914466234,-187.4541810788158,-2.3156909737460944,-2.315691091657727,-1.1791163245788994e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,45.33333333333333,-52.491558543458325,-52.49156112699605,-52.49155983522718,-186.13694688457403,1.0080062701631567,1.0080065605423125,2.903791558317437e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,46.666666666666664,-58.32752166692809,-58.327520938999356,-58.327521302964286,-187.00087050124242,-1.6240008765306913,-1.6240016085710658,-7.320403745403324e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,48.0,-62.70143381692029,-62.701427931642726,-62.70143087428227,-186.65383591554286,2.35143413873587,2.351435211525894,1.072790023926018e-06,0,1.8310859867262508
20260225_165640,stim_3,stim,49.33333333333333,-55.79587960994015,-55.79587483255176,-55.79587722124564,-187.00848795324956,-2.899371388366057,-2.8993713826787144,5.687342596871758e-09,0,1.8310859867262508
20260225_165640,stim_3,stim,50.666666666666664,-47.0775733456999,-47.07757532781058,-47.077574336755184,-185.59700708774932,0.14444108198331432,0.1444411465936758,6.461036147764611e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,52.0,-46.98473527784497,-46.98473385481448,-46.98473456632969,-188.4378678154795,2.9551996648459347,2.9551997070834637,4.2237529029875986e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,53.33333333333333,-50.7095236406757,-50.70952665262028,-50.70952514664786,-185.91245724112707,-0.19651159905548182,-0.19651162078121712,-2.172573529413135e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,54.666666666666664,-53.1498507873819,-53.14985217258275,-53.14985147998244,-187.24289829642197,-1.4065182291396752,-1.4065185902967718,-3.6115709667328133e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,56.0,-48.860749674611824,-48.86074802886316,-48.86074885173747,-187.85127346880213,2.4127264473972776,2.4127265680897683,1.206924906682616e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,57.33333333333333,-57.25878506691137,-57.258790061631196,-57.25878756427099,-187.36586086407453,-0.0037174289553375196,-0.003717184845457945,2.441098795745618e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,58.666666666666664,-52.21086498314403,-52.2108649540952,-52.21086496861975,-187.10932436542362,-1.9114487140639727,-1.9114490738864314,-3.5982245871757357e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,60.0,-52.35422747579683,-52.35422798744608,-52.35422773162156,-188.41035846542908,0.9937501633070744,0.9937504726859969,3.093789224806187e-07,0,1.8310859867262508
20260225_165640,stim_3,stim,61.33333333333333,-53.37344105717828,-53.373444508933105,-53.37344278305552,-187.4092426658695,-0.7163508547913653,-0.7163508580238759,-3.2325105925323783e-09,0,1.8310859867262508
20260225_165640,stim_3,stim,62.666666666666664,-46.726111841601856,-46.726110495561045,-46.726111168581426,-188.9080704205977,2.6259645846970656,2.6259645710067945,-1.3690271138955268e-08,0,1.8310859867262508
20260225_165640,stim_3,stim,64.0,-50.42919529757667,-50.4291976075442,-50.429196452560355,-187.94207545469249,-0.7163625029503382,-0.71636248902586,1.3924478237115068e-08,0,1.8310859867262508
