run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_172553,melody_2,melody,23.333333333333336,-57.723694735512495,-57.71592124138898,-57.719807129987785,-124.64901605584575,1.9898728499479779,1.9899742090043762,0.00010135905639829801,0,0.0
20260225_172553,melody_2,melody,23.75,-58.548281321262564,-58.54128238863791,-58.544781377923236,-125.22438414589851,0.4154861335601856,0.4150279563313783,-0.00045817722880731054,0,0.0
20260225_172553,melody_2,melody,24.166666666666668,-67.82534671599718,-67.78763355495126,-67.80646966731662,-121.07348581259703,-2.3322820814234833,-2.332292465220931,-1.0383797447666154e-05,0,0.0
20260225_172553,melody_2,melody,24.583333333333336,-63.576918278401166,-63.58276738534702,-63.57984459962188,-125.56049238582435,-2.5444182619309337,-2.5458610467250558,-0.001442784794122076,0,0.0
20260225_172553,melody_2,melody,25.0,-67.45890256623679,-67.47409883865805,-67.46649739092925,-128.61327233519796,-1.7195075944212912,-1.7196117731091585,-0.00010417868786727347,0,0.0
20260225_172553,melody_2,melody,25.416666666666668,-57.25126043822121,-57.24835552222906,-57.249809706621846,-120.68458302453328,0.7321636140668336,0.730859037230741,-0.0013045768360926413,0,0.0
20260225_172553,melody_2,melody,25.833333333333336,-58.682231240936645,-58.67215697775008,-58.677193138749864,-122.1534749091008,-2.546034926187203,-2.5467067035654125,-0.0006717773782094482,0,0.0
20260225_172553,melody_2,melody,26.25,-72.16831985458379,-72.20189289560398,-72.18512115763998,-121.82127398419118,-3.051783165147688,-3.0571268872096735,-0.005343722061985634,0,0.0
20260225_172553,melody_2,melody,26.666666666666668,-61.2798935282591,-61.277182446833855,-61.278545028311484,-119.05161856648934,-0.27390627487255115,-0.2764718555966537,-0.0025655807241025674,0,0.0
20260225_172553,melody_2,melody,27.083333333333336,-57.8981076158681,-57.88984215898658,-57.89397392487702,-124.2553745489834,1.8644354863036776,1.864573301764135,0.00013781546045743553,0,0.0
20260225_172553,melody_2,melody,27.5,-60.567940671067106,-60.57299187480857,-60.57046593780865,-130.93594996434882,-1.5056881865480591,-1.505860014704181,-0.00017182815612182267,0,0.0
20260225_172553,melody_2,melody,27.916666666666668,-63.57839756586138,-63.55323233651957,-63.56580584241969,-120.34430574408809,0.02191971892127599,0.021851966004716988,-6.775291655900309e-05,0,0.0
20260225_172553,melody_2,melody,28.333333333333336,-56.5167979716001,-56.50941288837057,-56.51310566878646,-120.31758835973076,-3.1326758198234357,-3.131704814852673,0.0009710049707627455,0,0.0
20260225_172553,melody_2,melody,28.75,-53.79799939859193,-53.800656590621536,-53.79932896797505,-119.47091730542411,-0.03696477364700379,-0.03596973962223662,0.0009950340247671732,0,0.0
20260225_172553,melody_2,melody,29.166666666666668,-54.72070179648056,-54.72869947551721,-54.724700270738786,-119.41244699725247,2.6659989122935435,2.6667140309125643,0.0007151186190208492,0,0.0
20260225_172553,melody_2,melody,29.583333333333336,-60.666273448947614,-60.6742839078953,-60.670278146638275,-125.85851860462401,-1.4355709993472408,-1.4361716097633217,-0.0006006104160809489,0,0.0
20260225_172553,melody_2,melody,30.0,-58.94215943072211,-58.94324028673872,-58.94269989731732,-136.7344588920078,0.41751595249570417,0.417741838992991,0.0002258864972868313,0,0.0
20260225_172553,melody_2,melody,30.416666666666668,-57.038646594868744,-57.04570161832767,-57.0421740345416,-122.08291741181975,2.9722335759959497,2.971463273043819,-0.0007703029521306526,0,0.0
20260225_172553,melody_2,melody,30.833333333333336,-58.93274297805193,-58.919756278864384,-58.926247893658335,-120.3632939173361,-1.0798616392333475,-1.0806601760082704,-0.0007985367749228088,0,0.0
20260225_172553,melody_2,melody,31.25,-60.617669739827505,-60.61225875150245,-60.61497004026403,-118.77288851941158,1.2397487782318484,1.2421414974188167,0.0023927191869683724,0,0.0
20260225_172553,melody_2,melody,31.666666666666668,-62.16350775139606,-62.147857198066944,-62.15567968840446,-122.23575220378733,-0.023155796465288918,-0.023980607332441162,-0.0008248108671522446,0,0.0
20260225_172553,melody_2,melody,32.083333333333336,-57.37954803055644,-57.37744328847687,-57.37849568238579,-131.9846393807017,3.1323321188623687,3.132049663627908,-0.0002824552344606879,0,0.0
20260225_172553,melody_2,melody,32.5,-57.298938687820254,-57.298256296798165,-57.29859748979833,-143.30543517594316,-1.015833987974101,-1.0158961133901812,-6.212541608019428e-05,0,0.0
20260225_172553,melody_2,melody,32.91666666666667,-55.85707268579159,-55.852936031212565,-55.85500421224495,-126.83878308036921,1.9469802428359964,1.9466767527363018,-0.00030349009969454777,0,0.0
20260225_172553,melody_2,melody,33.333333333333336,-74.17856473041067,-74.14162903564193,-74.1601240721241,-122.31264931352524,-1.760718627873573,-1.7541516715327932,0.006566956340779751,0,0.0
