Frequency_Hz,Magnitude_dBFS,Phase_rad
146.0,-8.389613597855806,-2.6610411108719214
147.0,-24.130921872287207,-3.070989574815975
148.0,-17.440020248583522,-2.766442527581129
149.0,-14.388859846991357,-1.5110041051176981
150.0,-24.45507707874462,-1.1583105365103716
151.0,-9.965796519862359,2.934729994536684
152.0,-11.496785252118297,1.8497220247919808
153.0,-8.618888092964573,3.043104013988052
154.0,-11.197027312047187,-1.7926216480030825
155.0,-6.9513912826155995,2.161014812724557
156.0,-5.342296175321973,-1.768387165488605
157.0,-14.285191180395469,-2.310706776811541
158.0,-6.834450031623743,0.8014727040555703
159.0,-10.24193031746993,2.7239122862018066
160.0,-9.121943247018383,0.34588260118479713
161.0,-9.137477347173622,-2.1698799372799416
162.0,-11.477072725409283,-0.382102793428761
163.0,-2.928530932178518,-3.0773670650080964
164.0,-9.463792037979697,1.8720042494715448
165.0,-12.682199720586599,2.329477994787073
166.0,-15.221610675760948,-1.1220745594972323
167.0,-7.181372884163735,-0.0013399544809757184
168.0,-9.969298329877796,-0.8873609240733987
169.0,-9.546774880398644,-0.2755503438996421
170.0,-22.028959001042235,-1.7278365643290512
171.0,-17.537359643340956,2.142387575531869
172.0,-11.440343223976392,0.6207325493212055
173.0,-15.625916977065497,-2.0048426433674904
174.0,-15.373968922423018,0.35355967220483
175.0,-7.594804330051894,1.7101985670265984
176.0,-15.895686408984549,1.0230947739581
177.0,-12.113407510215772,1.5045412967928762
178.0,-7.090716451313197,-0.4090785781129753
179.0,-9.669689095984806,0.7007450423650422
180.0,-8.34942134885143,-2.8720258641618814
181.0,-20.025423693848637,1.7534985095795481
182.0,-7.546037032382975,0.8852777674856654
183.0,-9.785027077189962,2.07488375488604
184.0,-10.111205343103439,-2.578436902980569
185.0,-6.895738912354178,0.8844786970224889
186.0,-15.199123797072424,-1.1967098174916038
187.0,-9.60543895316033,-0.12396290895324308
188.0,-7.449608537407019,1.1455215946989943
189.0,-7.947172359938404,-1.3713648185230016
190.0,-19.175119194760757,0.7161251502851921
191.0,-7.809569191822715,-1.9271846977164926
192.0,-10.997359576719619,-1.1979639013032704
193.0,-7.081383103447307,1.1432662782553962
194.0,-16.793568226393067,2.624632459155478
