run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_171415,stim_1,stim,76.0,-76.5345892592946,-76.53452851652936,-76.53455889567283,-163.9542544573394,0.22369349555804596,0.22377833047102544,8.483491297947565e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,77.33333333333333,-73.56564076007011,-73.56601099401736,-73.56582587671629,-164.3591776223068,-0.6224880211059077,-0.6224490944817338,3.8926624173929454e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,78.66666666666666,-53.74997673915927,-53.74999460706944,-53.74998567313867,-164.87775941321033,-2.5117594303101876,-2.51176458978793,-5.159477742378016e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,80.0,-53.10334529085017,-53.10336804044315,-53.10335666565655,-165.53924059761255,-0.235723141289984,-0.23571914525661972,3.996033364289664e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,81.33333333333333,-49.94562785272031,-49.9456007044935,-49.94561427859637,-166.03609348367567,1.9148930654177612,1.9148933324191972,2.670014360717232e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,82.66666666666666,-49.90790641921671,-49.90791715197248,-49.90791178559995,-166.90424105805587,-2.1630777829546486,-2.1630803247958297,-2.5418411810917974e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,84.0,-48.70275137779646,-48.70276326746719,-48.70275732263337,-167.58886072439321,0.031270325217447444,0.03127214064187081,1.8154244233667405e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,85.33333333333333,-49.65736704923326,-49.657347106681875,-49.65735707795193,-168.39117569372507,2.509908816303943,2.5099085290516285,-2.87252314379316e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,86.66666666666666,-56.13560061340945,-56.13562874853016,-56.135614680969674,-168.96303164744654,-1.3359127012025551,-1.335915921130179,-3.2199276238653596e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,88.0,-54.70599613669933,-54.70601138349858,-54.70600376010744,-169.27127137013667,0.7401590240625157,0.7401623255131065,3.301450590798005e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,89.33333333333333,-53.656802432040635,-53.656784171848,-53.656793301946465,-169.334696702393,-2.364551067003911,-2.3645535971155724,-2.5301116615139563e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,90.66666666666666,-63.71517268809532,-63.71522950164655,-63.71520109491249,-168.8073792473418,-0.8175556335060132,-0.8175646363529057,-9.002846892425254e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,92.0,-59.949724372100206,-59.94979028976119,-59.949757330873794,-167.99240586932797,0.6232078759817303,0.6232101524963346,2.2765146042713624e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,93.33333333333333,-48.579789842848555,-48.57979953300412,-48.579794687929756,-167.09290414816593,1.5892867161231694,1.5892888110006604,2.094877491032321e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,94.66666666666666,-47.7015111399167,-47.70149227022213,-47.70150170506534,-166.17221301404814,-2.0812018049795604,-2.0812027892699545,-9.842903940793233e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,96.0,-53.33261857484223,-53.33263528377265,-53.33262692932888,-165.01425702682377,-0.42580627427787243,-0.4258111175597432,-4.843281870781091e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,97.33333333333333,-51.03400595153978,-51.03402888179878,-51.034017416676,-164.01747952273172,1.8008328745656503,1.8008365015028127,3.6269371623820486e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,98.66666666666666,-55.02217344045741,-55.02211567943438,-55.022144559914295,-163.30935176317607,-1.678731657367785,-1.678735545373567,-3.888005781993442e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,100.0,-48.9523378867377,-48.95232794949622,-48.95233291813423,-162.29560452866872,-0.8319735545893335,-0.8319777036889225,-4.149099589012551e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,101.33333333333333,-44.688825940720456,-44.68883363813485,-44.68882978943465,-161.66855219820172,2.3101049676905814,2.3101076571244357,2.689433854285994e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,102.66666666666666,-61.60315540248476,-61.60317475567072,-61.60316507957296,-160.93966269416347,-0.3519096035358739,-0.3519310758804026,-2.1472344528705722e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,104.0,-48.6156995396902,-48.61569273326524,-48.61569613650527,-160.38622021562765,-0.5671583900518926,-0.5671634884493905,-5.098397497849127e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,105.33333333333333,-47.936792734666376,-47.936800338935186,-47.936796536827124,-159.8419909276999,2.5891509722873685,2.5891559751709163,5.002883547877701e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,106.66666666666666,-50.08103496925906,-50.080999336988114,-50.081017153139115,-159.29347144235342,-0.9672830968124163,-0.9672886756888444,-5.578876428047329e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,108.0,-57.35713891881397,-57.357243403088624,-57.35719116093628,-158.97535593547428,2.0252891182912127,2.0253005583862307,1.1440095017967165e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,109.33333333333333,-60.15483810498593,-60.15469955785455,-60.154768831490664,-158.58830919781997,-2.6788759367079766,-2.678858067769365,1.7868938611442786e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,110.66666666666666,-54.81128034847663,-54.811306345142526,-54.81129334698509,-158.2894521244768,-0.016428865696276166,-0.016441927716092625,-1.3062019816458686e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,112.0,-53.529605292701845,-53.52970224594151,-53.529653769204735,-158.04326425219276,1.0129240333599185,1.0129199239097015,-4.1094502170047065e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,113.33333333333333,-51.05200831586317,-51.05196214322731,-51.051985229574214,-157.87145712121492,-2.6996012588314056,-2.6995938466772427,7.412154162889095e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,114.66666666666666,-51.68108941031111,-51.68106080037976,-51.681075105429144,-157.75404405918889,-2.9477047193827315,-2.947695341109063,9.378273668314563e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,116.0,-44.76845276947181,-44.76846949277204,-44.76846113113623,-157.6535344767308,0.31530020198088254,0.3152960936787629,-4.108302119665286e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,117.33333333333333,-48.659200176132344,-48.65917033204176,-48.6591852541164,-157.63457917898435,-2.7205538594407295,-2.720547627463807,6.23197692251054e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,118.66666666666666,-57.18973028780133,-57.18983379738017,-57.18978204266895,-157.69515663235066,0.6240991675111714,0.6240845372331575,-1.4630278013960663e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,120.0,-55.48061966035725,-55.480515475248666,-55.4805675677465,-157.7766176593361,-2.2634319578646664,-2.2634223725811604,9.585283506030606e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,121.33333333333333,-53.93113044351664,-53.93108477440805,-53.93110760907335,-157.9780398566667,-0.41602168851186877,-0.4160330852779027,-1.1396766033955341e-05,0,2.0460341628497574
20260225_171415,stim_1,stim,122.66666666666666,-47.56021262682488,-47.560263977236524,-47.56023830199321,-158.09550302271953,1.5173093217072537,1.5173086808013962,-6.409058574963211e-07,0,2.0460341628497574
20260225_171415,stim_1,stim,124.0,-47.905490639933895,-47.90544263367228,-47.9054666367744,-158.5257355888428,-1.8256501782295562,-1.8256481461305818,2.032098974424912e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,125.33333333333333,-52.24766942320045,-52.24774845484585,-52.24770893893919,-158.81091377929843,1.9718678049048002,1.9718701428283032,2.3379235030152046e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,126.66666666666666,-51.849870403970286,-51.84980383651124,-51.84983712019148,-159.2921424650797,-0.9191519090420968,-0.9191555624865579,-3.6534444611824317e-06,0,2.0460341628497574
20260225_171415,stim_1,stim,128.0,-59.0716137043907,-59.07177037975017,-59.0716920417279,-159.83862306891206,2.010586741552607,2.010589885128973,3.1435763663267835e-06,0,2.0460341628497574
