run_id,stim_id,stim_type,Frequency_Hz,MagL_dBFS,MagR_dBFS,MagMono_dBFS,MagSide_dBFS,PhaseL_rad,PhaseR_rad,IPD_rad,NearCenterBand,monauralCue_dB
20260225_154659,stim_5,stim,136.0,-49.63768091057952,-49.637721519675594,-49.6377012151131,-160.82972457985085,1.9274666937026863,1.927469616116423,2.922413736783369e-06,0,7.141291859774796
20260225_154659,stim_5,stim,137.33333333333331,-58.41862498211991,-58.418510654172266,-58.41856781802118,-160.79439529656514,-1.264712848474063,-1.2647204779897885,-7.629515725415814e-06,0,7.141291859774796
20260225_154659,stim_5,stim,138.66666666666666,-56.099646875886016,-56.09958836308237,-56.09961761953406,-160.76280376879959,-0.8381032348928529,-0.8381127905481423,-9.555655289372744e-06,0,7.141291859774796
20260225_154659,stim_5,stim,140.0,-50.6316800567696,-50.63169634749448,-50.63168820216518,-160.90575039398902,2.586728395916305,2.586734229966639,5.834050333941576e-06,0,7.141291859774796
20260225_154659,stim_5,stim,141.33333333333331,-54.940149999862896,-54.940117984211255,-54.940133992115136,-161.00134778908858,-0.6370483259216395,-0.6370575716260538,-9.24570441429573e-06,0,7.141291859774796
20260225_154659,stim_5,stim,142.66666666666666,-51.24221606123858,-51.24226960480209,-51.24224283298208,-161.16040856359064,1.5663035159101424,1.566305177434555,1.6615244127216044e-06,0,7.141291859774796
20260225_154659,stim_5,stim,144.0,-47.185006667044085,-47.18497464382068,-47.18499065541919,-161.43446678732147,-1.5482858097553276,-1.5482870108976543,-1.2011423267122012e-06,0,7.141291859774796
20260225_154659,stim_5,stim,145.33333333333331,-48.133436313440725,-48.13347224435631,-48.13345427888018,-161.76553454147069,1.1602118314867145,1.1602113626071082,-4.688796062524147e-07,0,7.141291859774796
20260225_154659,stim_5,stim,146.66666666666666,-48.55419972548376,-48.55417226441912,-48.554185994948746,-162.1423246379193,-2.609925358807231,-2.6099226178494304,2.740957800728694e-06,0,7.141291859774796
20260225_154659,stim_5,stim,148.0,-61.060028342192076,-61.06016656521746,-61.06009745346391,-162.53756230296136,0.8902022207460722,0.8901966161412485,-5.604604823794546e-06,0,7.141291859774796
20260225_154659,stim_5,stim,149.33333333333331,-50.845580941178845,-50.84559147426017,-50.84558620774131,-163.2438053330306,-0.1100938976921302,-0.11009854058774794,-4.642895617745779e-06,0,7.141291859774796
20260225_154659,stim_5,stim,150.66666666666666,-51.73740033994096,-51.73739076680511,-51.73739555339776,-163.7438747741371,2.9722912336451217,2.972296131189276,4.897544154225386e-06,0,7.141291859774796
20260225_154659,stim_5,stim,152.0,-63.018231104831,-63.01837339559428,-63.01830224992215,-164.73865981075934,1.0842231284887727,1.0842222317378576,-8.967509150803467e-07,0,7.141291859774796
20260225_154659,stim_5,stim,153.33333333333331,-53.03399697290833,-53.03397093607068,-53.03398395449446,-165.52585599000315,-1.1527016252631268,-1.1527053063192276,-3.6810561008238096e-06,0,7.141291859774796
20260225_154659,stim_5,stim,154.66666666666666,-54.5274252449854,-54.52745109365481,-54.52743816932724,-166.6952204014451,1.969160182860443,1.969164110409622,3.927549178994738e-06,0,7.141291859774796
20260225_154659,stim_5,stim,156.0,-62.97020283775554,-62.97027360680433,-62.970238222268264,-168.12643968782976,0.23476966443815414,0.23476220526315472,-7.45917499941906e-06,0,7.141291859774796
20260225_154659,stim_5,stim,157.33333333333331,-53.32419606908378,-53.32417891966049,-53.32418749437345,-169.80221053733558,-1.4256871210748547,-1.425689379848395,-2.2587735402090914e-06,0,7.141291859774796
20260225_154659,stim_5,stim,158.66666666666666,-56.395483201620394,-56.39546209618561,-56.39547264890331,-171.59308452454766,3.0421071107989572,3.0421095972152004,2.4864162431192938e-06,0,7.141291859774796
20260225_154659,stim_5,stim,160.0,-50.95355230918335,-50.95355608580195,-50.95355419749443,-173.91904132027003,1.6592173944295852,1.6592187478303002,1.353400715053965e-06,0,7.141291859774796
20260225_154659,stim_5,stim,161.33333333333331,-50.96272283123662,-50.96273242719657,-50.96272762921541,-175.68599351643545,-0.3652607690312001,-0.3652611262505636,-3.5721936353372286e-07,0,7.141291859774796
20260225_154659,stim_5,stim,162.66666666666666,-50.3400893295533,-50.34008361557496,-50.34008647256484,-174.55374961314416,-2.6714860881665903,-2.6714871289447935,-1.0407782031762736e-06,0,7.141291859774796
20260225_154659,stim_5,stim,164.0,-61.03605385692292,-61.03606891649733,-61.0360613867329,-172.7457764255758,0.25302170760177095,0.253026604216673,4.896614902050178e-06,0,7.141291859774796
20260225_154659,stim_5,stim,165.33333333333331,-56.077742459889805,-56.077713486504805,-56.0777279731898,-170.23912905114742,1.3941329642387523,1.3941350176626954,2.0534239431047045e-06,0,7.141291859774796
20260225_154659,stim_5,stim,166.66666666666666,-54.864357316447254,-54.86438715252614,-54.8643722344812,-168.20487179449896,-1.974771089826528,-1.9747736852998152,-2.5954732871813486e-06,0,7.141291859774796
20260225_154659,stim_5,stim,168.0,-61.419709488888415,-61.41962188128634,-61.419665685008965,-166.25992197510055,1.2211228029109424,1.2211282342076606,5.431296718150237e-06,0,7.141291859774796
20260225_154659,stim_5,stim,169.33333333333331,-55.947618077539175,-55.947598686690576,-55.94760838215886,-164.93696315089915,0.4042620504631072,0.40426879559098683,6.745127879626e-06,0,7.141291859774796
20260225_154659,stim_5,stim,170.66666666666666,-57.80062770792641,-57.80070520961747,-57.800666458717075,-163.45906465490955,-2.082549776016601,-2.082555168869843,-5.392853242192075e-06,0,7.141291859774796
20260225_154659,stim_5,stim,172.0,-55.57206381781907,-55.572037973224894,-55.572050895594046,-162.34588984465591,2.8051251987950088,2.8051165256542836,-8.673140725168338e-06,0,7.141291859774796
20260225_154659,stim_5,stim,173.33333333333331,-55.655880155937744,-55.65589299869348,-55.65588657742606,-161.41920972554317,-0.1742249851298843,-0.17421479117022445,1.0193959659843266e-05,0,7.141291859774796
20260225_154659,stim_5,stim,174.66666666666666,-58.07552843899291,-58.075436699148845,-58.075482569078005,-160.48492154030856,2.308960008480635,2.3089491401008497,-1.0868379785478055e-05,0,7.141291859774796
20260225_154659,stim_5,stim,176.0,-53.42833135760367,-53.42834141825957,-53.428336388031084,-159.7040187234217,-0.19961196266004566,-0.19960232139100642,9.641269039240008e-06,0,7.141291859774796
20260225_154659,stim_5,stim,177.33333333333331,-48.17597229839058,-48.17600119200249,-48.175986745208085,-159.04140496434212,-2.616854423847846,-2.616859082983657,-4.659135810936021e-06,0,7.141291859774796
20260225_154659,stim_5,stim,178.66666666666666,-51.43819675004469,-51.4381253166176,-51.43816103327172,-158.39901772920763,1.0463880537281312,1.0463916450560573,3.591327926155685e-06,0,7.141291859774796
20260225_154659,stim_5,stim,180.0,-64.55652396609841,-64.55679030747133,-64.55665713676805,-157.87039523130392,-0.9196154417692584,-0.9195850317372879,3.0410031970462548e-05,0,7.141291859774796
20260225_154659,stim_5,stim,181.33333333333331,-64.37543858560012,-64.37517744979326,-64.37530801789653,-157.403486292448,2.262314267313535,2.262281283722738,-3.298359079684232e-05,0,7.141291859774796
